"","Fecha","CVEGEO","MUNICIPIO","CASOS","NUEVOS"
"3594",2020-05-09,26033,"Huatabampo",18,0
"3595",2020-05-09,26034,"Huépac",0,0
"3596",2020-05-09,26035,"Imuris",1,0
"3597",2020-05-09,26021,"La Colorada",0,0
"3598",2020-05-09,26036,"Magdalena",4,0
"3599",2020-05-09,26038,"Moctezuma",0,0
"3600",2020-05-09,26039,"Naco",0,0
"3601",2020-05-09,26040,"Nácori Chico",0,0
"3602",2020-05-09,26041,"Nacozari de García",0,0
"3603",2020-05-09,26042,"Navojoa",15,0
"3604",2020-05-09,26043,"Nogales",45,3
"3605",2020-05-09,26044,"Ónavas",0,0
"3606",2020-05-09,26045,"Opodepe",2,0
"3607",2020-05-09,26046,"Oquitoa",0,0
"3608",2020-05-09,26047,"Pitiquito",0,0
"3609",2020-05-09,26048,"Puerto Peñasco",2,0
"3610",2020-05-09,26049,"Quiriego",0,0
"3611",2020-05-09,26050,"Rayón",0,0
"3612",2020-05-09,26051,"Rosario",0,0
"3613",2020-05-09,26052,"Sahuaripa",0,0
"3614",2020-05-09,26053,"San Felipe de Jesús",0,0
"3615",2020-05-09,26072,"San Ignacio Río Muerto",0,0
"3616",2020-05-09,26054,"San Javier",0,0
"3617",2020-05-09,26055,"San Luis Río Colorado",184,0
"3618",2020-05-09,26056,"San Miguel de Horcasitas",0,0
"3619",2020-05-09,26058,"Santa Ana",1,0
"3620",2020-05-09,26059,"Santa Cruz",0,0
"3621",2020-05-09,26060,"Sáric",4,0
"3622",2020-05-09,26061,"Soyopa",0,0
"3623",2020-05-09,26062,"Suaqui Grande",0,0
"3624",2020-05-09,26063,"Tepache",0,0
"3625",2020-05-09,26064,"Trincheras",0,0
"3626",2020-05-09,26065,"Tubutama",0,0
"3627",2020-05-09,26066,"Ures",0,0
"3628",2020-05-09,26067,"Villa Hidalgo",0,0
"3629",2020-05-09,26068,"Villa Pesqueira",1,0
"3630",2020-05-09,26069,"Yécora",0,0
"3631",2020-05-10,26001,"Aconchi",0,0
"3632",2020-05-10,26002,"Agua Prieta",11,1
"3633",2020-05-10,26003,"Álamos",0,0
"3634",2020-05-10,26004,"Altar",2,1
"3635",2020-05-10,26006,"Arizpe",0,0
"3636",2020-05-10,26010,"Bacerac",0,0
"3637",2020-05-10,26011,"Bacoachi",0,0
"3638",2020-05-10,26012,"Bácum",0,0
"3639",2020-05-10,26013,"Banámichi",0,0
"3640",2020-05-10,26014,"Baviácora",0,0
"3641",2020-05-10,26015,"Bavispe",0,0
"3642",2020-05-10,26071,"Benito Juárez",0,0
"3643",2020-05-10,26016,"Benjamín Hill",0,0
"3644",2020-05-10,26017,"Caborca",20,0
"3645",2020-05-10,26018,"Cajeme",52,3
"3646",2020-05-10,26019,"Cananea",8,4
"3647",2020-05-10,26020,"Carbó",0,0
"3648",2020-05-10,26022,"Cucurpe",0,0
"3649",2020-05-10,26023,"Cumpas",1,0
"3650",2020-05-10,26024,"Divisaderos",0,0
"3651",2020-05-10,26025,"Empalme",0,0
"3652",2020-05-10,26026,"Etchojoa",6,0
"3653",2020-05-10,26027,"Fronteras",0,0
"3654",2020-05-10,26070,"General Plutarco Elías Calles",1,0
"3655",2020-05-10,26028,"Granados",0,0
"3656",2020-05-10,26029,"Guaymas",16,0
"3657",2020-05-10,26030,"Hermosillo",172,7
"3658",2020-05-10,26031,"Huachinera",0,0
"3659",2020-05-10,26032,"Huásabas",0,0
"3660",2020-05-10,26033,"Huatabampo",18,0
"3661",2020-05-10,26034,"Huépac",0,0
"3662",2020-05-10,26035,"Imuris",1,0
"3663",2020-05-10,26021,"La Colorada",0,0
"3664",2020-05-10,26036,"Magdalena",4,0
"3665",2020-05-10,26038,"Moctezuma",0,0
"3666",2020-05-10,26039,"Naco",0,0
"3667",2020-05-10,26040,"Nácori Chico",0,0
"3668",2020-05-10,26041,"Nacozari de García",0,0
"3669",2020-05-10,26042,"Navojoa",22,7
"3670",2020-05-10,26043,"Nogales",50,5
"3671",2020-05-10,26044,"Ónavas",0,0
"3672",2020-05-10,26045,"Opodepe",2,0
"3673",2020-05-10,26046,"Oquitoa",0,0
"3674",2020-05-10,26047,"Pitiquito",0,0
"3675",2020-05-10,26048,"Puerto Peñasco",2,0
"3676",2020-05-10,26049,"Quiriego",0,0
"3677",2020-05-10,26050,"Rayón",0,0
"3678",2020-05-10,26051,"Rosario",0,0
"3679",2020-05-10,26052,"Sahuaripa",0,0
"3680",2020-05-10,26053,"San Felipe de Jesús",0,0
"3681",2020-05-10,26072,"San Ignacio Río Muerto",0,0
"3682",2020-05-10,26054,"San Javier",0,0
"3683",2020-05-10,26055,"San Luis Río Colorado",194,10
"3684",2020-05-10,26056,"San Miguel de Horcasitas",0,0
"3685",2020-05-10,26058,"Santa Ana",1,0
"3686",2020-05-10,26059,"Santa Cruz",0,0
"3687",2020-05-10,26060,"Sáric",4,0
"3688",2020-05-10,26061,"Soyopa",0,0
"3689",2020-05-10,26062,"Suaqui Grande",0,0
"3690",2020-05-10,26063,"Tepache",0,0
"3691",2020-05-10,26064,"Trincheras",0,0
"3692",2020-05-10,26065,"Tubutama",0,0
"3693",2020-05-10,26066,"Ures",0,0
"3694",2020-05-10,26067,"Villa Hidalgo",0,0
"3695",2020-05-10,26068,"Villa Pesqueira",1,0
"3696",2020-05-10,26069,"Yécora",0,0
"3697",2020-05-11,26001,"Aconchi",0,0
"3698",2020-05-11,26002,"Agua Prieta",11,0
"3699",2020-05-11,26003,"Álamos",0,0
"3700",2020-05-11,26004,"Altar",2,0
"3701",2020-05-11,26006,"Arizpe",0,0
"3702",2020-05-11,26010,"Bacerac",0,0
"3703",2020-05-11,26011,"Bacoachi",0,0
"3704",2020-05-11,26012,"Bácum",0,0
"3705",2020-05-11,26013,"Banámichi",0,0
"3706",2020-05-11,26014,"Baviácora",0,0
"3707",2020-05-11,26015,"Bavispe",0,0
"3708",2020-05-11,26071,"Benito Juárez",0,0
"3709",2020-05-11,26016,"Benjamín Hill",0,0
"3710",2020-05-11,26017,"Caborca",26,6
"3711",2020-05-11,26018,"Cajeme",73,21
"3712",2020-05-11,26019,"Cananea",10,2
"3713",2020-05-11,26020,"Carbó",0,0
"3714",2020-05-11,26022,"Cucurpe",0,0
"3715",2020-05-11,26023,"Cumpas",1,0
"3716",2020-05-11,26024,"Divisaderos",0,0
"3717",2020-05-11,26025,"Empalme",0,0
"3718",2020-05-11,26026,"Etchojoa",6,0
"3719",2020-05-11,26027,"Fronteras",0,0
"3720",2020-05-11,26070,"General Plutarco Elías Calles",1,0
"3721",2020-05-11,26028,"Granados",0,0
"3722",2020-05-11,26029,"Guaymas",19,3
"3723",2020-05-11,26030,"Hermosillo",190,18
"3724",2020-05-11,26031,"Huachinera",0,0
"3725",2020-05-11,26032,"Huásabas",0,0
"3726",2020-05-11,26033,"Huatabampo",18,0
"3727",2020-05-11,26034,"Huépac",0,0
"3728",2020-05-11,26035,"Imuris",1,0
"3729",2020-05-11,26021,"La Colorada",0,0
"3730",2020-05-11,26036,"Magdalena",4,0
"3731",2020-05-11,26038,"Moctezuma",0,0
"3732",2020-05-11,26039,"Naco",0,0
"3733",2020-05-11,26040,"Nácori Chico",0,0
"3734",2020-05-11,26041,"Nacozari de García",0,0
"3735",2020-05-11,26042,"Navojoa",23,1
"3736",2020-05-11,26043,"Nogales",52,2
"3737",2020-05-11,26044,"Ónavas",0,0
"3738",2020-05-11,26045,"Opodepe",2,0
"3739",2020-05-11,26046,"Oquitoa",0,0
"3740",2020-05-11,26047,"Pitiquito",0,0
"3741",2020-05-11,26048,"Puerto Peñasco",2,0
"3742",2020-05-11,26049,"Quiriego",0,0
"3743",2020-05-11,26050,"Rayón",0,0
"3744",2020-05-11,26051,"Rosario",0,0
"3745",2020-05-11,26052,"Sahuaripa",0,0
"3746",2020-05-11,26053,"San Felipe de Jesús",0,0
"3747",2020-05-11,26072,"San Ignacio Río Muerto",0,0
"3748",2020-05-11,26054,"San Javier",0,0
"3749",2020-05-11,26055,"San Luis Río Colorado",195,1
"3750",2020-05-11,26056,"San Miguel de Horcasitas",0,0
"3751",2020-05-11,26058,"Santa Ana",1,0
"3752",2020-05-11,26059,"Santa Cruz",0,0
"3753",2020-05-11,26060,"Sáric",4,0
"3754",2020-05-11,26061,"Soyopa",0,0
"3755",2020-05-11,26062,"Suaqui Grande",0,0
"3756",2020-05-11,26063,"Tepache",0,0
"3757",2020-05-11,26064,"Trincheras",0,0
"3758",2020-05-11,26065,"Tubutama",0,0
"3759",2020-05-11,26066,"Ures",0,0
"3760",2020-05-11,26067,"Villa Hidalgo",0,0
"3761",2020-05-11,26068,"Villa Pesqueira",1,0
"3762",2020-05-11,26069,"Yécora",0,0
"3763",2020-05-12,26001,"Aconchi",0,0
"3764",2020-05-12,26002,"Agua Prieta",11,0
"3765",2020-05-12,26003,"Álamos",0,0
"3766",2020-05-12,26004,"Altar",2,0
"3767",2020-05-12,26006,"Arizpe",0,0
"3768",2020-05-12,26010,"Bacerac",0,0
"3769",2020-05-12,26011,"Bacoachi",0,0
"3770",2020-05-12,26012,"Bácum",0,0
"3771",2020-05-12,26013,"Banámichi",0,0
"3772",2020-05-12,26014,"Baviácora",0,0
"3773",2020-05-12,26015,"Bavispe",0,0
"3774",2020-05-12,26071,"Benito Juárez",0,0
"3775",2020-05-12,26016,"Benjamín Hill",0,0
"3776",2020-05-12,26017,"Caborca",26,0
"3777",2020-05-12,26018,"Cajeme",78,5
"3778",2020-05-12,26019,"Cananea",10,0
"3779",2020-05-12,26020,"Carbó",0,0
"3780",2020-05-12,26022,"Cucurpe",0,0
"3781",2020-05-12,26023,"Cumpas",1,0
"3782",2020-05-12,26024,"Divisaderos",0,0
"3783",2020-05-12,26025,"Empalme",0,0
"3784",2020-05-12,26026,"Etchojoa",6,0
"3785",2020-05-12,26027,"Fronteras",0,0
"3786",2020-05-12,26070,"General Plutarco Elías Calles",1,0
"3787",2020-05-12,26028,"Granados",0,0
"3788",2020-05-12,26029,"Guaymas",22,3
"3789",2020-05-12,26030,"Hermosillo",210,20
"3790",2020-05-12,26031,"Huachinera",0,0
"3791",2020-05-12,26032,"Huásabas",0,0
"3792",2020-05-12,26033,"Huatabampo",18,0
"3793",2020-05-12,26034,"Huépac",0,0
"3794",2020-05-12,26035,"Imuris",1,0
"3795",2020-05-12,26021,"La Colorada",0,0
"3796",2020-05-12,26036,"Magdalena",4,0
"3797",2020-05-12,26038,"Moctezuma",0,0
"3798",2020-05-12,26039,"Naco",0,0
"3799",2020-05-12,26040,"Nácori Chico",0,0
"3800",2020-05-12,26041,"Nacozari de García",1,1
"3801",2020-05-12,26042,"Navojoa",23,0
"3802",2020-05-12,26043,"Nogales",56,4
"3803",2020-05-12,26044,"Ónavas",0,0
"3804",2020-05-12,26045,"Opodepe",2,0
"3805",2020-05-12,26046,"Oquitoa",0,0
"3806",2020-05-12,26047,"Pitiquito",0,0
"3807",2020-05-12,26048,"Puerto Peñasco",2,0
"3808",2020-05-12,26049,"Quiriego",0,0
"3809",2020-05-12,26050,"Rayón",0,0
"3810",2020-05-12,26051,"Rosario",0,0
"3811",2020-05-12,26052,"Sahuaripa",0,0
"3812",2020-05-12,26053,"San Felipe de Jesús",0,0
"3813",2020-05-12,26072,"San Ignacio Río Muerto",0,0
"3814",2020-05-12,26054,"San Javier",0,0
"3815",2020-05-12,26055,"San Luis Río Colorado",206,11
"3816",2020-05-12,26056,"San Miguel de Horcasitas",0,0
"3817",2020-05-12,26058,"Santa Ana",1,0
"3818",2020-05-12,26059,"Santa Cruz",0,0
"3819",2020-05-12,26060,"Sáric",4,0
"3820",2020-05-12,26061,"Soyopa",0,0
"3821",2020-05-12,26062,"Suaqui Grande",0,0
"3822",2020-05-12,26063,"Tepache",0,0
"3823",2020-05-12,26064,"Trincheras",0,0
"3824",2020-05-12,26065,"Tubutama",0,0
"3825",2020-05-12,26066,"Ures",0,0
"3826",2020-05-12,26067,"Villa Hidalgo",0,0
"3827",2020-05-12,26068,"Villa Pesqueira",1,0
"3828",2020-05-12,26069,"Yécora",0,0
"3829",2020-05-13,26001,"Aconchi",0,0
"3830",2020-05-13,26002,"Agua Prieta",13,2
"3831",2020-05-13,26003,"Álamos",0,0
"3832",2020-05-13,26004,"Altar",2,0
"3833",2020-05-13,26006,"Arizpe",0,0
"3834",2020-05-13,26010,"Bacerac",0,0
"3835",2020-05-13,26011,"Bacoachi",0,0
"3836",2020-05-13,26012,"Bácum",0,0
"3837",2020-05-13,26013,"Banámichi",0,0
"3838",2020-05-13,26014,"Baviácora",0,0
"3839",2020-05-13,26015,"Bavispe",0,0
"3840",2020-05-13,26071,"Benito Juárez",0,0
"3841",2020-05-13,26016,"Benjamín Hill",0,0
"3842",2020-05-13,26017,"Caborca",27,1
"3843",2020-05-13,26018,"Cajeme",84,6
"3844",2020-05-13,26019,"Cananea",12,2
"3845",2020-05-13,26020,"Carbó",0,0
"3846",2020-05-13,26022,"Cucurpe",0,0
"3847",2020-05-13,26023,"Cumpas",1,0
"3848",2020-05-13,26024,"Divisaderos",0,0
"3849",2020-05-13,26025,"Empalme",0,0
"3850",2020-05-13,26026,"Etchojoa",6,0
"3851",2020-05-13,26027,"Fronteras",0,0
"3852",2020-05-13,26070,"General Plutarco Elías Calles",1,0
"3853",2020-05-13,26028,"Granados",0,0
"3854",2020-05-13,26029,"Guaymas",23,1
"3855",2020-05-13,26030,"Hermosillo",227,17
"3856",2020-05-13,26031,"Huachinera",0,0
"3857",2020-05-13,26032,"Huásabas",0,0
"3858",2020-05-13,26033,"Huatabampo",18,0
"3859",2020-05-13,26034,"Huépac",0,0
"3860",2020-05-13,26035,"Imuris",1,0
"3861",2020-05-13,26021,"La Colorada",0,0
"3862",2020-05-13,26036,"Magdalena",4,0
"3863",2020-05-13,26038,"Moctezuma",0,0
"3864",2020-05-13,26039,"Naco",0,0
"3865",2020-05-13,26040,"Nácori Chico",0,0
"3866",2020-05-13,26041,"Nacozari de García",1,0
"3867",2020-05-13,26042,"Navojoa",23,0
"3868",2020-05-13,26043,"Nogales",72,16
"3869",2020-05-13,26044,"Ónavas",0,0
"3870",2020-05-13,26045,"Opodepe",2,0
"3871",2020-05-13,26046,"Oquitoa",0,0
"3872",2020-05-13,26047,"Pitiquito",0,0
"3873",2020-05-13,26048,"Puerto Peñasco",2,0
"3874",2020-05-13,26049,"Quiriego",0,0
"3875",2020-05-13,26050,"Rayón",0,0
"3876",2020-05-13,26051,"Rosario",0,0
"3877",2020-05-13,26052,"Sahuaripa",0,0
"3878",2020-05-13,26053,"San Felipe de Jesús",0,0
"3879",2020-05-13,26072,"San Ignacio Río Muerto",0,0
"3880",2020-05-13,26054,"San Javier",0,0
"3881",2020-05-13,26055,"San Luis Río Colorado",219,13
"3882",2020-05-13,26056,"San Miguel de Horcasitas",0,0
"3883",2020-05-13,26058,"Santa Ana",1,0
"3884",2020-05-13,26059,"Santa Cruz",0,0
"3885",2020-05-13,26060,"Sáric",4,0
"3886",2020-05-13,26061,"Soyopa",0,0
"3887",2020-05-13,26062,"Suaqui Grande",0,0
"3888",2020-05-13,26063,"Tepache",0,0
"3889",2020-05-13,26064,"Trincheras",0,0
"3890",2020-05-13,26065,"Tubutama",0,0
"3891",2020-05-13,26066,"Ures",0,0
"3892",2020-05-13,26067,"Villa Hidalgo",0,0
"3893",2020-05-13,26068,"Villa Pesqueira",1,0
"3894",2020-05-13,26069,"Yécora",0,0
"3895",2020-05-14,26001,"Aconchi",0,0
"3896",2020-05-14,26002,"Agua Prieta",13,0
"3897",2020-05-14,26003,"Álamos",0,0
"3898",2020-05-14,26004,"Altar",3,1
"3899",2020-05-14,26006,"Arizpe",0,0
"3900",2020-05-14,26010,"Bacerac",0,0
"3901",2020-05-14,26011,"Bacoachi",0,0
"3902",2020-05-14,26012,"Bácum",0,0
"3903",2020-05-14,26013,"Banámichi",0,0
"3904",2020-05-14,26014,"Baviácora",0,0
"3905",2020-05-14,26015,"Bavispe",0,0
"3906",2020-05-14,26071,"Benito Juárez",0,0
"3907",2020-05-14,26016,"Benjamín Hill",0,0
"3908",2020-05-14,26017,"Caborca",30,3
"3909",2020-05-14,26018,"Cajeme",87,3
"3910",2020-05-14,26019,"Cananea",13,1
"3911",2020-05-14,26020,"Carbó",0,0
"3912",2020-05-14,26022,"Cucurpe",0,0
"3913",2020-05-14,26023,"Cumpas",1,0
"3914",2020-05-14,26024,"Divisaderos",0,0
"3915",2020-05-14,26025,"Empalme",0,0
"3916",2020-05-14,26026,"Etchojoa",6,0
"3917",2020-05-14,26027,"Fronteras",0,0
"3918",2020-05-14,26070,"General Plutarco Elías Calles",1,0
"3919",2020-05-14,26028,"Granados",0,0
"3920",2020-05-14,26029,"Guaymas",24,1
"3921",2020-05-14,26030,"Hermosillo",251,24
"3922",2020-05-14,26031,"Huachinera",0,0
"3923",2020-05-14,26032,"Huásabas",0,0
"3924",2020-05-14,26033,"Huatabampo",18,0
"3925",2020-05-14,26034,"Huépac",0,0
"3926",2020-05-14,26035,"Imuris",1,0
"3927",2020-05-14,26021,"La Colorada",0,0
"3928",2020-05-14,26036,"Magdalena",4,0
"3929",2020-05-14,26038,"Moctezuma",0,0
"3930",2020-05-14,26039,"Naco",0,0
"3931",2020-05-14,26040,"Nácori Chico",0,0
"3932",2020-05-14,26041,"Nacozari de García",1,0
"3933",2020-05-14,26042,"Navojoa",30,7
"3934",2020-05-14,26043,"Nogales",77,5
"3935",2020-05-14,26044,"Ónavas",0,0
"3936",2020-05-14,26045,"Opodepe",2,0
"3937",2020-05-14,26046,"Oquitoa",0,0
"3938",2020-05-14,26047,"Pitiquito",0,0
"3939",2020-05-14,26048,"Puerto Peñasco",2,0
"3940",2020-05-14,26049,"Quiriego",0,0
"3941",2020-05-14,26050,"Rayón",0,0
"3942",2020-05-14,26051,"Rosario",0,0
"3943",2020-05-14,26052,"Sahuaripa",0,0
"3944",2020-05-14,26053,"San Felipe de Jesús",0,0
"3945",2020-05-14,26072,"San Ignacio Río Muerto",0,0
"3946",2020-05-14,26054,"San Javier",0,0
"3947",2020-05-14,26055,"San Luis Río Colorado",219,0
"3948",2020-05-14,26056,"San Miguel de Horcasitas",0,0
"3949",2020-05-14,26058,"Santa Ana",2,1
"3950",2020-05-14,26059,"Santa Cruz",0,0
"3951",2020-05-14,26060,"Sáric",4,0
"3952",2020-05-14,26061,"Soyopa",0,0
"3953",2020-05-14,26062,"Suaqui Grande",0,0
"3954",2020-05-14,26063,"Tepache",0,0
"3955",2020-05-14,26064,"Trincheras",0,0
"3956",2020-05-14,26065,"Tubutama",0,0
"3957",2020-05-14,26066,"Ures",0,0
"3958",2020-05-14,26067,"Villa Hidalgo",0,0
"3959",2020-05-14,26068,"Villa Pesqueira",1,0
"3960",2020-05-14,26069,"Yécora",0,0
"3961",2020-05-15,26001,"Aconchi",0,0
"3962",2020-05-15,26002,"Agua Prieta",13,0
"3963",2020-05-15,26003,"Álamos",0,0
"3964",2020-05-15,26004,"Altar",3,0
"3965",2020-05-15,26006,"Arizpe",0,0
"3966",2020-05-15,26010,"Bacerac",0,0
"3967",2020-05-15,26011,"Bacoachi",0,0
"3968",2020-05-15,26012,"Bácum",0,0
"3969",2020-05-15,26013,"Banámichi",0,0
"3970",2020-05-15,26014,"Baviácora",0,0
"3971",2020-05-15,26015,"Bavispe",0,0
"3972",2020-05-15,26071,"Benito Juárez",0,0
"3973",2020-05-15,26016,"Benjamín Hill",0,0
"3974",2020-05-15,26017,"Caborca",30,0
"3975",2020-05-15,26018,"Cajeme",103,16
"3976",2020-05-15,26019,"Cananea",15,2
"3977",2020-05-15,26020,"Carbó",0,0
"3978",2020-05-15,26022,"Cucurpe",0,0
"3979",2020-05-15,26023,"Cumpas",1,0
"3980",2020-05-15,26024,"Divisaderos",0,0
"3981",2020-05-15,26025,"Empalme",0,0
"3982",2020-05-15,26026,"Etchojoa",6,0
"3983",2020-05-15,26027,"Fronteras",0,0
"3984",2020-05-15,26070,"General Plutarco Elías Calles",1,0
"3985",2020-05-15,26028,"Granados",0,0
"3986",2020-05-15,26029,"Guaymas",24,0
"3987",2020-05-15,26030,"Hermosillo",288,37
"3988",2020-05-15,26031,"Huachinera",0,0
"3989",2020-05-15,26032,"Huásabas",0,0
"3990",2020-05-15,26033,"Huatabampo",18,0
"3991",2020-05-15,26034,"Huépac",0,0
"3992",2020-05-15,26035,"Imuris",1,0
"3993",2020-05-15,26021,"La Colorada",0,0
"3994",2020-05-15,26036,"Magdalena",5,1
"3995",2020-05-15,26038,"Moctezuma",0,0
"3996",2020-05-15,26039,"Naco",0,0
"3997",2020-05-15,26040,"Nácori Chico",0,0
"3998",2020-05-15,26041,"Nacozari de García",1,0
"3999",2020-05-15,26042,"Navojoa",30,0
"4000",2020-05-15,26043,"Nogales",86,9
"4001",2020-05-15,26044,"Ónavas",0,0
"4002",2020-05-15,26045,"Opodepe",2,0
"4003",2020-05-15,26046,"Oquitoa",0,0
"4004",2020-05-15,26047,"Pitiquito",0,0
"4005",2020-05-15,26048,"Puerto Peñasco",2,0
"4006",2020-05-15,26049,"Quiriego",0,0
"4007",2020-05-15,26050,"Rayón",0,0
"4008",2020-05-15,26051,"Rosario",0,0
"4009",2020-05-15,26052,"Sahuaripa",0,0
"4010",2020-05-15,26053,"San Felipe de Jesús",0,0
"4011",2020-05-15,26072,"San Ignacio Río Muerto",0,0
"4012",2020-05-15,26054,"San Javier",0,0
"4013",2020-05-15,26055,"San Luis Río Colorado",220,1
"4014",2020-05-15,26056,"San Miguel de Horcasitas",0,0
"4015",2020-05-15,26058,"Santa Ana",2,0
"4016",2020-05-15,26059,"Santa Cruz",0,0
"4017",2020-05-15,26060,"Sáric",4,0
"4018",2020-05-15,26061,"Soyopa",0,0
"4019",2020-05-15,26062,"Suaqui Grande",0,0
"4020",2020-05-15,26063,"Tepache",0,0
"4021",2020-05-15,26064,"Trincheras",0,0
"4022",2020-05-15,26065,"Tubutama",0,0
"4023",2020-05-15,26066,"Ures",0,0
"4024",2020-05-15,26067,"Villa Hidalgo",0,0
"4025",2020-05-15,26068,"Villa Pesqueira",1,0
"4026",2020-05-15,26069,"Yécora",0,0
"4027",2020-05-16,26001,"Aconchi",0,0
"4028",2020-05-16,26002,"Agua Prieta",14,1
"4029",2020-05-16,26003,"Álamos",0,0
"4030",2020-05-16,26004,"Altar",3,0
"4031",2020-05-16,26006,"Arizpe",0,0
"4032",2020-05-16,26010,"Bacerac",0,0
"4033",2020-05-16,26011,"Bacoachi",0,0
"4034",2020-05-16,26012,"Bácum",0,0
"4035",2020-05-16,26013,"Banámichi",0,0
"4036",2020-05-16,26014,"Baviácora",0,0
"4037",2020-05-16,26015,"Bavispe",0,0
"4038",2020-05-16,26071,"Benito Juárez",0,0
"4039",2020-05-16,26016,"Benjamín Hill",0,0
"4040",2020-05-16,26017,"Caborca",30,0
"4041",2020-05-16,26018,"Cajeme",110,7
"4042",2020-05-16,26019,"Cananea",15,0
"4043",2020-05-16,26020,"Carbó",0,0
"4044",2020-05-16,26022,"Cucurpe",0,0
"4045",2020-05-16,26023,"Cumpas",1,0
"4046",2020-05-16,26024,"Divisaderos",0,0
"4047",2020-05-16,26025,"Empalme",0,0
"4048",2020-05-16,26026,"Etchojoa",6,0
"4049",2020-05-16,26027,"Fronteras",0,0
"4050",2020-05-16,26070,"General Plutarco Elías Calles",4,3
"4051",2020-05-16,26028,"Granados",0,0
"4052",2020-05-16,26029,"Guaymas",26,2
"4053",2020-05-16,26030,"Hermosillo",292,4
"4054",2020-05-16,26031,"Huachinera",0,0
"4055",2020-05-16,26032,"Huásabas",0,0
"4056",2020-05-16,26033,"Huatabampo",18,0
"4057",2020-05-16,26034,"Huépac",0,0
"4058",2020-05-16,26035,"Imuris",1,0
"4059",2020-05-16,26021,"La Colorada",0,0
"4060",2020-05-16,26036,"Magdalena",5,0
"4061",2020-05-16,26038,"Moctezuma",0,0
"4062",2020-05-16,26039,"Naco",0,0
"4063",2020-05-16,26040,"Nácori Chico",0,0
"4064",2020-05-16,26041,"Nacozari de García",2,1
"4065",2020-05-16,26042,"Navojoa",33,3
"4066",2020-05-16,26043,"Nogales",100,14
"4067",2020-05-16,26044,"Ónavas",0,0
"4068",2020-05-16,26045,"Opodepe",2,0
"4069",2020-05-16,26046,"Oquitoa",0,0
"4070",2020-05-16,26047,"Pitiquito",0,0
"4071",2020-05-16,26048,"Puerto Peñasco",2,0
"4072",2020-05-16,26049,"Quiriego",0,0
"4073",2020-05-16,26050,"Rayón",0,0
"4074",2020-05-16,26051,"Rosario",0,0
"4075",2020-05-16,26052,"Sahuaripa",0,0
"4076",2020-05-16,26053,"San Felipe de Jesús",0,0
"4077",2020-05-16,26072,"San Ignacio Río Muerto",0,0
"4078",2020-05-16,26054,"San Javier",0,0
"4079",2020-05-16,26055,"San Luis Río Colorado",234,14
"4080",2020-05-16,26056,"San Miguel de Horcasitas",0,0
"4081",2020-05-16,26058,"Santa Ana",2,0
"4082",2020-05-16,26059,"Santa Cruz",0,0
"4083",2020-05-16,26060,"Sáric",4,0
"4084",2020-05-16,26061,"Soyopa",0,0
"4085",2020-05-16,26062,"Suaqui Grande",0,0
"4086",2020-05-16,26063,"Tepache",0,0
"4087",2020-05-16,26064,"Trincheras",0,0
"4088",2020-05-16,26065,"Tubutama",0,0
"4089",2020-05-16,26066,"Ures",0,0
"4090",2020-05-16,26067,"Villa Hidalgo",0,0
"4091",2020-05-16,26068,"Villa Pesqueira",1,0
"4092",2020-05-16,26069,"Yécora",0,0
"4093",2020-05-17,26001,"Aconchi",0,0
"4094",2020-05-17,26002,"Agua Prieta",14,0
"4095",2020-05-17,26003,"Álamos",0,0
"4096",2020-05-17,26004,"Altar",4,1
"4097",2020-05-17,26006,"Arizpe",0,0
"4098",2020-05-17,26010,"Bacerac",0,0
"4099",2020-05-17,26011,"Bacoachi",0,0
"4100",2020-05-17,26012,"Bácum",1,1
"4101",2020-05-17,26013,"Banámichi",0,0
"4102",2020-05-17,26014,"Baviácora",0,0
"4103",2020-05-17,26015,"Bavispe",0,0
"4104",2020-05-17,26071,"Benito Juárez",0,0
"4105",2020-05-17,26016,"Benjamín Hill",0,0
"4106",2020-05-17,26017,"Caborca",32,2
"4107",2020-05-17,26018,"Cajeme",122,12
"4108",2020-05-17,26019,"Cananea",17,2
"4109",2020-05-17,26020,"Carbó",0,0
"4110",2020-05-17,26022,"Cucurpe",0,0
"4111",2020-05-17,26023,"Cumpas",1,0
"4112",2020-05-17,26024,"Divisaderos",0,0
"4113",2020-05-17,26025,"Empalme",0,0
"4114",2020-05-17,26026,"Etchojoa",7,1
"4115",2020-05-17,26027,"Fronteras",0,0
"4116",2020-05-17,26070,"General Plutarco Elías Calles",4,0
"4117",2020-05-17,26028,"Granados",0,0
"4118",2020-05-17,26029,"Guaymas",28,2
"4119",2020-05-17,26030,"Hermosillo",315,23
"4120",2020-05-17,26031,"Huachinera",0,0
"4121",2020-05-17,26032,"Huásabas",0,0
"4122",2020-05-17,26033,"Huatabampo",18,0
"4123",2020-05-17,26034,"Huépac",0,0
"4124",2020-05-17,26035,"Imuris",1,0
"4125",2020-05-17,26021,"La Colorada",0,0
"4126",2020-05-17,26036,"Magdalena",5,0
"4127",2020-05-17,26038,"Moctezuma",0,0
"4128",2020-05-17,26039,"Naco",0,0
"4129",2020-05-17,26040,"Nácori Chico",0,0
"4130",2020-05-17,26041,"Nacozari de García",2,0
"4131",2020-05-17,26042,"Navojoa",40,7
"4132",2020-05-17,26043,"Nogales",107,7
"4133",2020-05-17,26044,"Ónavas",0,0
"4134",2020-05-17,26045,"Opodepe",2,0
"4135",2020-05-17,26046,"Oquitoa",0,0
"4136",2020-05-17,26047,"Pitiquito",0,0
